date,CD,C,S,ATW,ES,PA,SB,PL,GC,CL,AD,TU
2013-07-19,-0.0005832,0.0002922,0.001294,0.008895,0.005213,0.0,-0.004723,0.0,-0.00659,-0.0007776,-0.0022888,0.0
2013-07-22,-0.0010392,0.0029328,0.0020608,0.003456,0.000594,0.0,-0.006457,0.0,-0.032914,-0.0012484,-0.0043824,0.0
2013-07-23,-0.0023596,0.0145806,-0.0043012,-0.008946,-0.001188,0.0,0.004104,0.0,0.001572,0.0005464,-0.0046192,0.0
2013-07-24,0.0014056,0.0063588,-0.0006334,0.0,-0.002679,0.0,0.0085056,0.0,0.011374,-0.0027072,0.012084,0.0
2013-07-25,-0.0012404,0.0018294,-0.0051408,-0.001273,0.000149,0.0,-0.011219,0.0,-0.007095,0.0010244,-0.0052768,0.0
2013-07-26,-0.000124,0.0030612,0.0007714,0.003186,0.001489,0.0091252,-0.00176,0.0,0.005733,-0.0007086,-0.0040216,0.0
2013-07-29,0.0,0.0033852,-0.0013418,0.001916,-0.002383,-0.0112468,-0.021456,0.0,-0.005808,-1.98e-05,0.0048992,0.0
2013-07-30,0.0,-0.0052242,-0.0028766,0.0,0.001341,0.00872,-0.001147,0.0,0.0021702,-0.0018226,0.006012,-1.42e-05
2013-07-31,0.0,-0.0015276,0.000496,0.013518,-0.002535,0.001234,-0.000916,0.0,0.0053634,0.0022954,0.0049144,1.42e-05
2013-08-01,0.00186,0.0145182,-0.0021586,0.008461,0.011727,-0.0030096,0.0050528,0.0,0.0008226,0.0040126,0.007534,-0.0001136
2013-08-02,0.0007906,0.0040782,-0.0018028,0.007216,0.002064,0.0011736,-0.0009208,0.0,0.0003204,-0.0009278,0.002939,0.000142
2013-08-05,-0.0003956,0.0037896,0.0,0.009924,-0.000884,-0.0029688,0.0092592,0.0,0.0037632,-0.0002908,-0.00034,-2.84e-05
2013-08-06,-2.08e-05,0.0012684,0.0,-0.001329,-0.005024,0.0067316,0.000932,0.0,0.0092778,-0.001891,-0.008228,1.42e-05
2013-08-07,0.0010636,0.0012714,0.0,0.00266,-0.003413,-0.0001656,-0.0106512,0.0,-0.0012612,-0.001218,-0.000561,2.84e-05
2013-08-08,-0.0020596,-0.002223,0.0,-0.00465,0.003265,-0.0084612,-0.00046,0.0,-0.0114138,-0.0019008,-0.0147,0.0
2013-08-09,-0.0016112,0.008298,0.0002104,-0.006605,-0.004455,-0.0013212,-0.0064112,0.0,-0.0010518,0.003647,-0.010338,-2.84e-05
2013-08-12,0.0003714,-0.0133482,0.0069486,-0.010478,0.000595,0.0018616,-0.00636,0.0,-0.009969,0.0011492,0.0025464,-1.42e-05
2013-08-13,0.0009316,0.021111,0.000406,0.006536,0.002229,-0.0007296,-0.0022592,0.0,0.0041256,0.0031344,0.0022968,-9.94e-05
2013-08-14,-0.0004564,-0.0096882,0.0017368,-0.005232,-0.005357,-0.000728,-0.0004512,0.0,-0.003886,0.0007316,-0.002652,1.42e-05
2013-08-15,-0.0012416,-0.020469,0.0039818,0.002613,-0.015791,-0.008768,0.0027104,0.0,-0.0081604,0.0025692,0.00011,-8.52e-05
2013-08-16,0.0008688,0.01062,-0.0010276,0.001309,-0.002884,-0.00336,0.0045508,0.0,-0.0029556,0.0020208,-0.002594,-7.1e-05
2013-08-19,0.0007876,-0.026808,0.006549,0.000655,-0.0022848,0.0054216,0.0131874,0.0,0.0015484,-0.0016768,0.0063352,-2.84e-05
2013-08-20,0.0017048,0.0112548,-0.0055482,-0.001964,0.0021024,0.0,0.0010536,0.0,-0.0020144,-0.004378,0.001416,7.1e-05
2013-08-21,0.002676,-0.0088392,0.0063528,-0.002613,-0.0052236,0.0,0.0080072,0.0,0.0007288,-0.0045436,0.0029808,-7.1e-05
2013-08-22,0.0025248,0.023133,-0.0078642,-0.002576,0.0066816,0.0021784,0.0033208,0.0,-0.0001752,0.0032672,0.0021464,-0.0001422
2013-08-23,-0.0005484,-0.0065676,0.0183432,-0.000643,0.0024528,0.0011128,-0.0075696,0.0,-0.0072252,0.0048896,-0.0030392,2.84e-05
2013-08-26,-0.0003372,-0.0365028,0.0258558,0.0,-0.0026346,0.0,-0.0056304,0.0,0.000774,-0.0014184,8.96e-05,-7.12e-05
2013-08-27,-0.0005892,0.0163176,-0.0093732,0.004509,-0.0095442,0.0,0.007516,0.0,-0.007702,0.0103864,0.004384,-5.68e-05
2013-08-28,-0.0002104,0.0063492,0.001756,0.007777,0.0014784,0.0,0.0009448,0.0,0.0003944,0.003502,0.0033264,-7.12e-05
2013-08-29,0.001854,-0.0009114,-0.0016464,-0.00065,0.001659,0.0,0.001892,0.0,0.001666,-0.004626,0.000901,0.0
2013-08-30,0.0,-0.0003036,-0.0044124,-0.001949,-0.002028,0.0,0.0004736,0.0,0.0048104,-0.0033536,0.0028904,7.12e-05
2013-09-02,0.0,0.0,0.0,-0.005178,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2013-09-03,0.0001688,0.0079392,0.0132498,-0.003866,0.0009826,0.0,-0.0070776,0.0,-0.004556,0.0026776,-0.01716,0.0001564
2013-09-04,-0.0016024,0.0068004,-0.014913,0.001931,0.0017078,0.011108,0.0032952,0.0,0.0063064,-0.0038904,-0.012597,0.0001994
2013-09-05,0.0003368,0.0106644,0.007808,-0.006423,-3.04e-05,0.0063392,-0.0056408,0.0,0.0,0.003552,0.005064,0.000456
2013-09-06,-0.0039812,-0.008796,0.0004398,0.003206,0.0001216,-0.0055092,-0.0102384,0.0,0.0,0.0060484,-0.0045516,-0.0004276
2013-09-09,-0.0012492,0.00564,-0.0055864,-0.0007704,0.0038076,0.0080152,-0.0087384,0.0,-5.76e-05,-0.0042092,-0.002754,-0.0001424
2013-09-10,-0.0007476,-0.0065748,-0.0002952,0.0003852,0.0015876,-0.0056012,-0.0063784,0.0,0.0,-0.0071788,-0.0052104,0.000228
2013-09-11,-0.0012016,-0.0037248,0.0012162,-0.0015384,0.0030968,0.0008368,-0.0002268,0.0,0.0,0.0006476,-0.0009932,-0.000228
2013-09-12,0.0002068,0.0077862,0.0154836,-0.0057342,-0.0019048,-0.0009232,-0.0010178,0.0,0.0098512,0.0039768,0.0041544,-5.68e-05
2013-09-13,0.0005384,0.0088422,-0.0059496,-0.0034146,0.0017856,-0.0036144,0.0011296,0.0,0.0066644,-0.0006788,0.0006956,-2.84e-05
2013-09-16,-0.0006624,0.0031896,-0.018476,0.0007572,0.0043872,-0.0039496,0.0036528,0.0,-0.0028004,-0.0043268,-0.0037728,0.0001424
2013-09-17,0.0,0.004276,-0.0031216,-0.0086496,0.003304,0.0,0.0025308,0.0,0.006314,-0.005224,-0.0009758,-0.0001992
2013-09-18,0.0,-0.0038496,0.0043072,-0.010731,0.0092864,0.0,-0.0036848,0.0,0.000825,0.0092484,-0.0031764,0.0
2013-09-19,0.0,-0.0055272,-0.0052008,0.0118524,-0.0002336,0.0,-0.0109528,0.0,-0.046072,-0.0025856,0.0012816,-2.84e-05
2013-09-20,-0.0012388,0.0105798,-0.0141384,0.0037524,-0.0071632,0.0,0.0,0.0,0.027298,-0.004668,0.0007084,-1.42e-05
2013-09-23,0.0,-0.002904,-0.0045656,-0.0178008,-0.0044952,-0.0011092,-0.0006792,0.0,0.0025254,-0.0019184,-0.000837,2.84e-05
2013-09-24,0.0,0.0077632,0.0012952,0.0069834,-0.0001184,0.0005692,-0.0031548,0.0,0.008091,-0.0004678,-0.0010736,2.84e-05
2013-09-25,0.0,-0.0049528,0.0014022,-0.00552,-0.0032096,0.0015742,-0.005794,0.0,-0.014996,-0.001682,-0.0006254,0.0001136
2013-09-26,0.0,-0.0038432,-0.0007946,-0.0018288,0.0032096,-0.0006336,0.0,0.0,0.009167,0.001838,-6.48e-05,0.0
2013-09-27,0.0,0.002564,0.0012498,0.0043986,-0.0029712,0.0023048,0.0091752,0.0,-0.011333,-0.0007028,-0.0008226,8.52e-05
2013-09-30,0.0,0.020848,-0.0056018,0.0,-0.0057368,-0.001245,-0.008954,0.0,0.009147,-0.0017236,0.0001518,0.0001136
2013-10-01,0.0,0.0048552,-0.0093936,0.0,0.0072832,-0.0022636,-0.003526,0.0,0.03129,-0.0004126,0.001318,0.0
2013-10-02,0.0,0.0,0.0009034,0.0,-0.0029768,0.000679,-0.003278,0.0,-0.026533,0.0037988,0.0,0.0
2013-10-03,0.0,-0.000553,0.0020664,0.0018936,-0.006468,-0.0058822,-0.0004352,0.0,0.002273,-0.0012972,-0.0003442,0.0
2013-10-04,0.0,-0.008811,0.0009288,0.0011388,0.0071832,0.000498,0.0004372,0.0,0.005934,0.0032544,-0.000644,0.0
2013-10-07,0.0003724,-0.012531,0.0003086,-0.0041652,-0.0081464,0.0,-0.0023996,0.0,-0.011531,-0.0027136,-0.0001714,-0.0002276
2013-10-08,0.0,0.015826,-0.0014314,0.0026472,-0.008352,0.0053944,-0.001086,0.0,0.000302,0.0018628,0.000257,-0.0002844
2013-10-09,0.0007504,-0.003843,-0.0017496,0.0018984,-0.000852,-0.003037,0.0015212,0.0,0.0079752,-0.007346,0.0,0.000256
2013-10-10,8.36e-05,0.011574,0.0007008,0.0011418,0.0174696,0.00238,-0.0015184,0.0,0.0047436,0.0057168,-0.0002564,2.84e-05
2013-10-11,-0.002082,0.010588,-0.0090528,0.0084402,0.0066456,0.0002098,-0.0018284,0.0,0.013467,-0.00486,0.0,0.0001424
2013-10-14,0.000374,-0.007813,0.0026004,0.0,0.0024784,0.0016758,0.0021356,0.0,-0.0039594,0.0016428,0.0,-0.0001992
2013-10-15,0.0010404,-0.0106024,-0.0009064,-0.0065322,-0.0056752,-0.010048,-0.006658,0.0,0.0015996,-0.0041984,0.0,0.0001136
2013-10-16,-0.0019956,0.0008784,0.0013776,-0.0147222,0.0100232,0.0061122,0.002582,0.0,-0.0042714,0.0063564,0.0,0.0001708
2013-10-17,-0.0015728,-0.0004392,0.0069024,-0.0132768,0.006768,0.0200028,-0.000214,0.0,-0.0187392,-0.0095598,0.0,5.68e-05
2013-10-18,0.000248,0.0026392,0.0001164,-0.0047232,0.0040568,0.0030768,0.0028686,0.0,0.0038202,0.002202,0.0,2.84e-05
2013-10-21,0.0,-0.006039,0.00498,-0.011115,0.0006936,0.0102248,-0.0003168,0.0,-0.0005016,-0.0073524,0.0,-8.52e-05
2013-10-22,0.0,0.0101352,-0.0013854,-0.0003552,0.0051808,0.0028144,0.0006336,0.0,-0.0040162,-0.007809,0.0,0.0002272
2013-10-23,0.0,-0.0075032,0.0029982,-0.00951,-0.0034504,-0.007188,-0.0009516,0.0,0.0038094,-0.0030082,0.0,-8.52e-05
2013-10-24,0.00117,0.006059,-0.0001152,-0.0034842,0.0031056,0.0018696,-0.00512,0.0,0.0,0.0004942,0.0,-5.68e-05
2013-10-25,0.0010476,0.0008848,-0.0047358,0.0076926,0.0024072,0.0001064,0.000429,0.0,-0.0003402,0.0,-0.001178,8.52e-05
2013-10-28,-0.0003776,0.0156384,-0.0079644,0.0120858,0.0022864,0.002716,0.0,0.0,5.92e-05,0.0,-0.0001264,0.0
2013-10-29,0.0007132,-0.0018032,0.0012772,0.0025188,0.0038712,-0.0035704,0.0,0.0,0.0,-0.0009734,0.0,5.68e-05
2013-10-30,0.0006304,0.005643,0.001908,0.0057972,-0.0030728,0.0026128,0.0,0.0,0.0,-0.0027016,0.0,5.68e-05
2013-10-31,-0.0022228,0.005675,-0.0033452,0.0117648,-0.0043448,-0.0136912,0.0006644,0.0,0.0,0.0,0.0,5.68e-05
2013-11-01,0.0002928,0.0031936,0.0,0.0011148,0.0017176,0.0015688,0.002668,0.0,0.0,0.0,0.0,-5.68e-05
2013-11-04,-0.0002512,0.001144,0.0,0.0014898,0.0037664,0.0060344,-0.0013364,0.0,-0.0004868,0.0,0.0030248,8.52e-05
2013-11-05,0.0015508,0.003438,0.0,-0.0037176,-0.0029656,0.0004524,0.0017828,0.0,0.0020116,0.0079488,-0.0002974,0.0
2013-11-06,-0.0016344,0.009227,0.0,-0.0059004,0.004104,0.0074024,0.0020152,0.0,-0.0029532,-0.0088956,0.0,0.000142
2013-11-07,0.0009628,0.0,0.0,-0.0007332,-0.0092632,-0.0026976,0.0013492,0.0,0.0028004,0.0037326,-0.0030588,8.52e-05
2013-11-08,0.001596,-0.016092,0.0045552,0.0015946,0.0094904,-0.0013152,-0.0009,0.0,0.0146736,-0.0025962,-0.0035124,-0.0002272
2013-11-11,-0.0003788,-0.01808,0.0023454,0.0004932,0.0006816,-0.003588,0.0027056,0.0,0.0021808,-0.0032772,-0.0012928,-2.84e-05
2013-11-12,0.0004208,0.005615,0.0068652,0.0023596,-0.0011368,-0.0130616,0.0,0.0,0.007751,0.0041274,0.001017,-0.0001704
2013-11-13,-0.0009248,0.0067856,0.0008094,0.00025,0.0061184,-0.0073976,0.0005686,0.0,0.002203,0.0,-0.0005632,0.0001136
2013-11-14,0.0,0.008554,-0.0003468,-0.0003748,0.0040528,-0.0012034,0.0011422,0.0,-0.013924,0.0005082,8.66e-05,0.0002272
2013-11-15,0.0,0.013841,-0.014865,-0.0019876,0.0026904,-0.0019234,0.0,0.0,-0.000777,-0.0005082,-0.0009714,0.0
2013-11-18,0.0,0.022314,0.0035448,0.0002474,-0.0022416,-0.0043758,-0.0051354,0.0,0.01179,0.0034436,-0.0003228,8.52e-05
2013-11-19,0.0,-0.012393,-0.0042564,-0.0009876,-0.0015728,-0.001414,0.001707,0.0,-0.0005652,-0.0008928,-0.000901,-0.0001136
2013-11-20,0.0,0.002349,0.0,-0.0054664,-0.0024776,0.0021666,-0.000569,0.0,0.012237,0.0001914,0.0018708,0.0001988
2013-11-21,0.0026936,-0.009945,0.0,0.0031402,0.006292,0.0,-0.0003406,0.0,0.006999,-0.0052536,0.0023252,5.68e-05
2013-11-22,8.44e-05,0.000572,0.0081216,0.000854,0.0033504,-0.0002096,0.0037554,0.0,-0.000241,0.0005232,0.0022796,-8.52e-05
2013-11-25,0.0010152,-0.004564,0.0,0.0009804,0.0005568,0.0,0.0024018,0.0,0.002413,0.0008964,0.000704,0.0
2013-11-26,-0.0004232,0.014909,-0.0012564,-0.0012248,-0.000139,0.0009838,0.001377,0.0,8.1e-05,0.0002192,0.0018504,0.0001136
2013-11-27,0.001908,-0.004611,-0.0026352,0.002457,0.001391,0.0007098,0.001035,0.0,0.002904,0.001453,0.005044,5.68e-05
2013-11-28,0.0,0.0,0.0,0.0002474,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2013-11-29,0.001064,0.004611,0.005259,-0.0040704,-0.0001112,-0.0010428,0.0027684,0.0,0.0,-0.0006838,-0.0023048,0.0
2013-12-02,0.0002984,-0.000578,-0.0053742,0.0025872,-0.0020048,0.0017412,0.0041766,0.0,0.0,-0.0028338,0.0,-0.0001136
2013-12-03,0.0005976,-0.0149,-0.0006894,0.0018546,-0.0036888,-0.0003914,0.0042054,0.0,0.0,-0.0031476,-0.003268,2.84e-05
2013-12-04,0.0012404,-0.011312,0.0035538,0.0037266,0.00014,-0.003995,0.004944,0.0,0.0,-0.001087,0.0096672,-8.52e-05
2013-12-05,-0.0013688,0.00564,-0.0002286,-0.0074304,-0.0034808,0.0,0.0003546,0.0,0.012336,0.0,-0.0035608,-8.52e-05
2013-12-06,0.0005128,-0.001695,-0.0005718,-0.0040476,0.009396,0.0,0.0018944,0.0,0.002437,-0.0006934,-0.0028376,-2.84e-05
2013-12-09,-0.000854,-0.008434,0.0073944,-0.0010972,0.001888,-0.000285,0.0023744,0.0,-0.00422,0.0,-0.0008848,0.0
2013-12-10,-0.0010652,0.004489,-0.0021522,-0.0001216,-0.0026672,0.0009346,-0.003796,0.0,-0.021551,0.0017764,-0.0044088,5.68e-05
2013-12-11,-0.00068,-0.004371,0.002943,-0.0018144,-0.0099688,1.36e-05,0.0057008,0.0,0.003016,-0.0008656,0.0080424,-8.52e-05
2013-12-12,0.0017452,0.007077,-0.0077274,-0.0019174,-0.003387,-0.009988,0.0071946,0.0,0.026013,-0.0005636,0.0112704,-0.0002988
2013-12-13,-0.001788,0.0119832,0.0003428,0.0004776,0.0,-0.0034176,0.002416,0.0,-0.007883,0.0,-0.0024288,0.0
2013-12-16,-0.0002972,0.0027732,0.001743,0.0010788,0.0052976,-4.18e-05,0.0,0.0,-0.007982,0.0,0.001168,-2.84e-05
2013-12-17,0.0010648,-0.008074,0.0014286,0.0010846,-0.0032648,-0.0086176,0.012192,0.0,0.011551,0.0,0.0046272,0.000114
2013-12-18,0.0015384,0.004029,-0.0031716,0.0001208,0.01768,-0.000912,0.001968,0.0,-0.0023838,0.0,0.0010016,0.0001424
2013-12-19,0.0002568,-0.011468,0.0007976,0.0025556,-0.001392,-0.0018016,-0.012848,0.0,0.020445,0.0011344,0.0025552,-0.0003412
2013-12-20,-0.0001284,-0.006818,0.0016022,0.0019692,0.00694,0.0006724,-0.01628,0.0,-0.0050028,0.0004792,-0.0056464,-8.52e-05
2013-12-23,-0.0020504,-0.0018096,-0.0016022,0.0004954,0.004692,-0.0008874,0.010824,0.0,0.005578,0.000522,-0.001632,-8.56e-05
2013-12-24,0.0002556,-0.000452,0.000268,0.0003724,0.003436,0.0,0.000726,0.0,-0.005246,0.001302,0.0006344,-7.12e-05
2013-12-26,0.0010672,0.0150472,-0.0025792,0.0,0.004107,0.0,-0.004828,0.0,-0.00753,0.0009088,0.0029056,-5.7e-05
2013-12-27,0.0025732,-0.0022984,0.0012746,-0.0001242,0.0,0.0,-0.0039582,0.0,-0.001318,0.0016824,0.0023688,1.42e-05
2013-12-30,-0.002744,0.0073776,-0.0010422,-0.0007446,-0.000957,0.0,0.0014364,0.0,0.008433,0.0004732,-0.0041864,2.84e-05
2013-12-31,-0.0004272,0.002088,-0.0023356,0.0,0.003549,0.0,-0.0014364,0.0,0.001246,-0.002067,-0.00136,0.0
2014-01-02,0.0012828,0.00291,-0.0031174,0.0016184,-0.007935,0.0033206,0.0032364,0.0,-0.018857,-0.0042952,0.0016328,-2.84e-05
2014-01-03,-0.0025638,-0.00639,0.000159,0.0026424,-0.00055,0.0005464,0.0065256,0.0,-0.010952,-0.0021492,-0.0031204,-7.12e-05
2014-01-06,0.0021144,-0.0073776,0.000516,-0.0011412,-0.002753,0.0039648,-0.0003642,0.0,0.000339,0.0,0.000496,4.28e-05
2014-01-07,0.004086,0.00368,-0.0004364,0.0003804,0.005498,0.0016988,0.001824,0.0,0.0041316,0.0029562,0.0037976,1.42e-05
2014-01-08,0.002274,0.0158328,-0.0013152,-0.0048828,0.001096,-0.00267,0.0092052,0.0,0.0020028,0.0068418,0.0009976,-0.0001852
2014-01-09,0.0032634,0.0094616,0.0007184,-0.003798,0.000274,-0.0014616,0.0108582,0.0,-0.003094,0.0023208,0.0016352,0.0
2014-01-10,0.0013758,-0.0381024,-0.0007952,0.0023192,0.002461,0.007713,-0.003771,0.0,-0.0085254,-0.0034098,-0.0069834,-0.000228
2014-01-13,-0.001899,-0.0031704,0.0022492,-0.000613,-0.012364,-0.0048342,-0.001254,0.0,-0.0020646,0.0044364,-0.0059104,0.0
2014-01-14,0.0047922,0.0054424,0.0021854,0.0007352,0.009767,-0.0009312,0.005025,0.0,0.004644,-0.002052,0.0022204,-0.000114
2014-01-15,0.0005274,0.0083768,0.001431,-0.0053592,0.00478,0.002772,0.012674,0.0,0.003477,-0.006384,0.0010854,-8.54e-05
2014-01-16,-0.0027224,-0.0017712,-0.0005784,-0.0024124,-0.003002,-1.34e-05,-0.011414,0.0,-0.0008712,0.0025722,0.0061542,1.42e-05
2014-01-17,0.0037784,0.0057696,0.0004626,0.0,-0.000957,0.0036504,0.012052,0.0,-0.0056322,-0.0039894,0.0030318,1.42e-05
2014-01-20,0.0,0.0,0.0,0.0028968,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014-01-21,0.0007048,0.0035712,-0.015579,0.0,0.002186,-0.00036,-0.001276,0.0,0.008259,-0.0020184,-0.0022752,2.84e-05
2014-01-22,0.0073504,-0.0008944,0.0004746,0.0,0.000136,0.0006798,0.007036,0.0,0.002661,-0.00648,-0.0028836,-0.0001426
2014-01-23,0.002784,-0.0031224,-0.0011868,0.0,-0.007946,-0.0023628,0.0,0.0,-0.0114186,0.0006648,0.0056424,0.0001994
2014-01-24,-0.00434,-0.0004448,0.0035538,-0.0044444,-0.023521,-0.0029644,0.0,0.0,-0.0009498,0.0005988,0.003258,8.54e-05
2014-01-27,0.00278,-0.0053216,0.0001574,0.0,-0.003668,-0.0033538,0.01357,0.0,0.0004746,0.0027616,-0.0027048,-1.42e-05
2014-01-28,0.004688,0.0031,0.0,0.0,0.007183,-0.0016496,-0.011643,0.0,0.0062052,-0.0022888,-0.0013134,2.84e-05
2014-01-29,0.000895,0.0071312,-0.006765,0.0,-0.0057528,-0.0014948,0.017516,0.0,-0.0055878,0.0004644,0.0016596,0.0001138
2014-01-30,0.001345,-0.0062432,0.0020256,0.0,0.0033906,-0.0012096,-0.016229,0.0,0.0094386,-0.0016328,-0.002763,1.42e-05
2014-01-31,-0.004475,0.000444,0.001186,0.0,-0.001608,0.0010326,-0.031688,0.0,0.001305,0.0039836,0.0026244,0.0001136
2014-02-03,-0.002675,-0.005316,0.0045942,0.0,-0.0150192,0.0002552,-0.011166,0.0,-0.0095982,0.0,-0.0002076,0.000256
2014-02-04,-0.002113,-0.0109624,0.0089682,0.0025444,0.0037254,0.0014784,-0.024978,0.0,0.0042042,-0.0012464,-0.0121158,-8.52e-05
2014-02-05,0.000222,0.0039288,0.000924,-0.003558,5.76e-05,-0.0039684,-0.001803,0.0,-0.0027264,-0.004443,0.0016284,-5.68e-05
2014-02-06,-0.001,-0.0021848,0.0056298,0.000762,0.007722,-0.0018572,0.014519,0.0,-0.0001434,-0.0016014,0.001287,-5.68e-05
2014-02-07,-0.002993,-0.0030496,0.0026244,0.0046036,0.0091374,0.0008992,0.0055,0.0,-0.0027612,-0.0032076,-6.76e-05,0.0001992
2014-02-10,0.001107,0.0030496,-0.0023958,0.0028396,0.000336,-0.0022384,0.003683,0.0,-0.0055782,0.0001076,-0.0003154,-2.84e-05
2014-02-11,-0.003097,0.004376,0.0037602,0.0,0.0063438,0.0001252,0.011754,0.0,-0.0070638,0.0,-0.0020414,-0.0001704
2014-02-12,-0.001435,-0.0035032,-0.0049044,-0.0007744,0.0011616,-0.0034914,-0.021546,0.0,-0.0022746,0.0,0.0002676,-0.0001424
2014-02-13,-0.001983,0.0026256,0.0094314,0.0,0.0023988,-0.00056,0.003661,0.0,-0.0016028,0.0,-0.0009176,0.000256
2014-02-14,0.000551,-0.0061136,-0.0024852,-0.0017976,0.0035388,-0.0017656,0.003061,0.0,-0.0056508,-0.0003412,0.0010516,-2.84e-05
2014-02-17,0.0,0.0,0.0,0.0038624,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014-02-18,-0.003518,-0.0069304,0.0102144,0.0049464,0.0008202,0.0001218,-0.025425,0.0,-0.0017552,-0.0023306,-2.24e-05,0.0001704
2014-02-19,0.012257,-0.0038628,-0.0016572,0.0050084,-0.006577,0.000447,-0.0117198,0.0,0.0012096,0.0,0.0006482,-0.000142
2014-02-20,0.002559,-0.0004268,0.002108,0.0061476,0.0035364,-0.0002574,0.0042354,0.0,0.0010616,0.0,-8.96e-05,-0.0001278
2014-02-21,0.001672,0.0038584,0.0038856,0.0002696,-0.001094,-0.0010266,-0.0081804,0.0,-0.00206,0.0,0.0005382,0.0001278
2014-02-23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014-02-24,-0.006118,-0.0006456,0.0039956,0.0048816,0.005128,-0.000847,-0.0111784,0.0,-0.0042976,0.0,0.0014768,-2.84e-05
2014-02-25,0.001887,-0.0023588,0.0034456,0.0016404,8.16e-05,0.0018296,-0.0002248,0.0,0.0,-0.0018506,-0.0004688,0.0001278
2014-02-26,0.004565,0.0010704,0.0014214,0.0013724,-0.002313,0.001424,0.0,0.0,0.0,0.0012814,-0.0012554,0.0001278
2014-02-27,0.001117,0.004744,-0.001898,-0.0021932,0.006518,-0.00573,0.0,0.0,0.0,-0.000295,0.0001124,0.0
2014-02-28,-0.007236,-0.0090084,0.008067,0.0,0.001893,0.0,0.0,0.0,0.0015374,0.0005306,-0.000743,-5.68e-05
2014-03-03,0.001665,-0.0042196,-0.0016266,-0.0083872,-0.007867,0.0,0.0,0.0,0.0,0.0,0.0,0.000142
2014-03-04,0.0014016,-0.0083076,0.0064794,0.003226,0.015404,0.0035754,0.0,0.0,0.0,0.0,0.000338,-0.0001988
2014-03-05,-0.00666,0.0026812,-0.000537,0.0016228,0.000402,0.0023142,0.0,0.0,0.0,-0.0070744,0.0008988,0.0
2014-03-06,-0.004856,-0.0049356,0.0060966,-0.0040444,0.002008,-0.0021982,0.0,0.0,0.0,0.0002774,0.0025174,-0.000142
2014-03-07,0.0062418,0.003696,0.0064566,-0.0016064,0.00107,-0.0001662,0.0,0.0,0.0,0.0,0.0005986,-0.000256
2014-03-10,0.0004008,0.0,-0.012984,0.0018748,-0.000535,0.0012686,0.0,0.0,-0.0004924,0.0,-0.0011356,2.84e-05
2014-03-11,-0.0001338,0.0,-0.0012924,-0.0077104,-0.006438,0.0016394,0.0,0.0,0.0,-0.0039964,-0.0010298,0.0
2014-03-12,0.0008016,0.0,-0.0098922,-0.0026248,0.001479,-0.0017164,0.0,0.0,0.0,-0.003873,-0.0003812,8.52e-05
2014-03-13,-0.0029352,0.0,0.0041508,-0.0002616,-0.01135,-0.0004748,-0.0037768,0.0,0.0,0.0005316,-0.0008272,0.0002276
2014-03-14,0.002999,0.0,-0.0027276,-0.0033844,-0.003676,0.0014668,0.0107568,0.0,0.0019188,0.0,-6.7e-05,-1.42e-05
2014-03-17,-0.0025974,0.0,0.0015288,-0.0015524,0.009637,0.000812,0.0047988,0.0,-0.0017732,0.0,-0.0014224,-0.0001424
2014-03-18,0.008247,0.0,0.0088776,0.0031108,0.007,0.0,-0.0027522,0.0,-0.0040992,0.002565,-0.0008228,0.0001704
2014-03-19,0.008203,0.0,0.006414,0.00366,-0.006214,0.0,-0.0058068,0.0,-0.0052136,0.0,0.0016264,-0.0005976
2014-03-20,0.000564,0.0,-0.0003192,0.0039592,0.007559,0.0,0.008904,0.0,-0.0032332,-0.0002038,0.0002014,-0.000114
2014-03-21,-0.003043,-0.0006244,-0.0119262,-0.0047464,-0.004853,0.0,0.0043944,0.0,0.00159,0.0012202,-0.0010944,0.0
2014-03-24,-0.001462,0.0064068,0.0071196,0.0,-0.004198,0.0,-0.0003486,0.0,0.0,0.0,-0.0008888,5.7e-05
2014-03-25,-0.002357,-0.001232,0.0010716,0.004216,0.005278,0.0,-0.0052068,0.0,9.16e-05,0.0,-0.0008188,-5.7e-05
2014-03-26,-0.004921,0.0,0.00498,0.002658,-0.008949,0.0,-0.0129918,0.0,0.0036714,0.0040392,-0.0013644,0.000228
2014-03-27,-0.007115,0.0,-0.001704,-0.004508,-0.00109,0.0,-0.0104596,0.0,0.003972,0.0,-0.0007224,5.7e-05
2014-03-28,0.001885,0.0,0.0004264,-0.0041968,0.005304,0.0,-0.0013156,0.0,0.0002316,0.0,0.0001092,-1.42e-05
2014-03-31,-0.0004662,0.0,0.0122656,0.0,0.007701,0.0,0.0030768,0.0,0.0065152,-0.0002776,0.0004586,1.42e-05
2014-04-01,-0.0006648,0.0,0.0153808,0.0,0.007108,0.0,0.0116404,0.0,0.0024336,-0.0070848,-0.0006118,0.0
2014-04-02,-0.000465,0.0,-0.01104,0.0,0.002669,0.0,0.0038804,0.0,-0.0067824,0.0,4.38e-05,0.0
2014-04-03,0.0005982,0.0036056,0.00898,0.0,0.000133,0.0,-0.0077608,0.0,0.0038512,0.0,0.0003942,0.0
